transaction_id,timestamp,customer_id,amount,currency,merchant_category,payment_method,country,device_type,is_international,is_fraud
6156,2026-01-22 08:55:00,611,15.76,USD,utilities,pix,BR,mobile,1,0
6157,2026-01-22 09:00:00,88,138.73,USD,electronics,pix,BR,mobile,0,0
6158,2026-01-22 09:05:00,609,33.69,USD,utilities,card,AR,mobile,1,0
6159,2026-01-22 09:10:00,774,9.57,USD,groceries,bank_transfer,PT,mobile,1,0
6160,2026-01-22 09:15:00,268,29.37,USD,transport,card,BR,mobile,1,0
6161,2026-01-22 09:20:00,239,33.2,USD,restaurants,bank_transfer,AR,mobile,1,0
6162,2026-01-22 09:25:00,222,11.49,USD,restaurants,bank_transfer,PT,mobile,1,0
6163,2026-01-22 09:30:00,225,45.25,USD,restaurants,card,CO,desktop,1,0
6164,2026-01-22 09:35:00,114,86.3,USD,transport,bank_transfer,CO,mobile,1,0
6165,2026-01-22 09:40:00,250,42.02,USD,entertainment,pix,AR,mobile,0,0
6166,2026-01-22 09:45:00,660,19.26,USD,travel,digital_wallet,US,mobile,1,0
6167,2026-01-22 09:50:00,303,28.55,USD,electronics,pix,AR,mobile,1,0
6168,2026-01-22 09:55:00,781,32.97,USD,electronics,card,CL,mobile,1,0
6169,2026-01-22 10:00:00,820,41.15,USD,restaurants,pix,MX,desktop,1,0
6170,2026-01-22 10:05:00,761,100.47,USD,entertainment,pix,BR,mobile,1,0
6171,2026-01-22 10:10:00,540,43.46,USD,utilities,pix,PT,mobile,1,0
6172,2026-01-22 10:15:00,317,8.14,USD,travel,pix,PT,mobile,1,0
6173,2026-01-22 10:20:00,930,18.87,USD,utilities,bank_transfer,AR,mobile,0,0
6174,2026-01-22 10:25:00,206,39.1,USD,utilities,card,BR,mobile,0,0
6175,2026-01-22 10:30:00,465,101.91,USD,utilities,digital_wallet,CO,mobile,1,0
6176,2026-01-22 10:35:00,454,121.25,USD,groceries,card,BR,mobile,1,0
6177,2026-01-22 10:40:00,746,195.33,USD,groceries,card,AR,mobile,0,0
6178,2026-01-22 10:45:00,547,37.74,USD,electronics,card,BR,desktop,1,0
6179,2026-01-22 10:50:00,800,71.04,USD,groceries,digital_wallet,MX,mobile,1,0
6180,2026-01-22 10:55:00,920,7.73,USD,groceries,bank_transfer,PT,mobile,1,0
6181,2026-01-22 11:00:00,391,50.9,USD,restaurants,card,BR,mobile,1,0
6182,2026-01-22 11:05:00,875,11.3,USD,groceries,digital_wallet,CO,mobile,1,0
6183,2026-01-22 11:10:00,170,31.11,USD,transport,card,US,mobile,1,0
6184,2026-01-22 11:15:00,917,685.29,USD,transport,card,BR,mobile,1,0
6185,2026-01-22 11:20:00,178,44.86,USD,utilities,card,BR,tablet,1,0
6186,2026-01-22 11:25:00,851,13.96,USD,online_services,card,BR,mobile,0,0
6187,2026-01-22 11:30:00,391,49.79,USD,restaurants,pix,MX,mobile,1,0
6188,2026-01-22 11:35:00,965,19.75,USD,electronics,card,AR,mobile,1,0
6189,2026-01-22 11:40:00,130,12.67,USD,travel,card,BR,mobile,0,0
6190,2026-01-22 11:45:00,466,271.28,USD,transport,card,BR,mobile,1,0
6191,2026-01-22 11:50:00,902,96.24,USD,transport,card,AR,mobile,1,0
6192,2026-01-22 11:55:00,48,46.78,USD,entertainment,pix,BR,mobile,0,0
6193,2026-01-22 12:00:00,266,22.38,USD,electronics,pix,CL,mobile,1,0
6194,2026-01-22 12:05:00,84,24.27,USD,entertainment,card,BR,mobile,1,0
6195,2026-01-22 12:10:00,322,154.85,USD,groceries,card,MX,mobile,1,0
6196,2026-01-22 12:15:00,391,45.0,USD,electronics,pix,CO,desktop,1,0
6197,2026-01-22 12:20:00,619,1.52,USD,transport,bank_transfer,US,mobile,1,1
6198,2026-01-22 12:25:00,258,372.76,USD,transport,pix,BR,mobile,1,0
6199,2026-01-22 12:30:00,159,39.77,USD,electronics,pix,CL,desktop,1,0
6200,2026-01-22 12:35:00,170,46.68,USD,transport,digital_wallet,MX,desktop,1,0
6201,2026-01-22 12:40:00,939,98.17,USD,utilities,bank_transfer,AR,mobile,1,0
6202,2026-01-22 12:45:00,954,52.74,USD,restaurants,card,BR,mobile,1,0
6203,2026-01-22 12:50:00,222,69.89,USD,online_services,bank_transfer,BR,desktop,1,0
6204,2026-01-22 12:55:00,196,21.68,USD,transport,pix,CL,mobile,1,0
6205,2026-01-22 13:00:00,55,9.68,USD,travel,pix,AR,mobile,1,0
6206,2026-01-22 13:05:00,960,43.83,USD,restaurants,pix,US,mobile,1,0
6207,2026-01-22 13:10:00,707,138.6,USD,online_services,card,MX,mobile,0,0
6208,2026-01-22 13:15:00,761,17.33,USD,entertainment,bank_transfer,CO,mobile,1,0
6209,2026-01-22 13:20:00,291,15.99,USD,utilities,card,PT,mobile,1,0
6210,2026-01-22 13:25:00,641,112.28,USD,online_services,card,CL,mobile,1,0
6211,2026-01-22 13:30:00,60,20.96,USD,online_services,card,BR,desktop,1,0
6212,2026-01-22 13:35:00,677,21.96,USD,transport,pix,BR,desktop,0,0
6213,2026-01-22 13:40:00,580,22.8,USD,transport,card,MX,mobile,0,0
6214,2026-01-22 13:45:00,332,31.03,USD,restaurants,card,BR,mobile,1,0
6215,2026-01-22 13:50:00,711,6.86,USD,travel,bank_transfer,US,mobile,1,0
6216,2026-01-22 13:55:00,647,19.31,USD,online_services,card,BR,mobile,1,0
6217,2026-01-22 14:00:00,439,41.69,USD,entertainment,card,BR,desktop,1,0
6218,2026-01-22 14:05:00,187,41.4,USD,travel,pix,CO,tablet,1,0
6219,2026-01-22 14:10:00,24,105.42,USD,electronics,card,MX,mobile,1,0
6220,2026-01-22 14:15:00,938,208.39,USD,entertainment,card,US,mobile,1,0
6221,2026-01-22 14:20:00,282,150.28,USD,electronics,card,BR,desktop,0,0
6222,2026-01-22 14:25:00,302,82.65,USD,online_services,card,BR,mobile,0,0
6223,2026-01-22 14:30:00,682,28.54,USD,travel,card,CL,mobile,1,0
6224,2026-01-22 14:35:00,256,17.76,USD,entertainment,bank_transfer,US,mobile,1,0
6225,2026-01-22 14:40:00,376,33.71,USD,entertainment,card,BR,mobile,1,0
6226,2026-01-22 14:45:00,712,59.48,USD,entertainment,pix,CL,mobile,1,0
6227,2026-01-22 14:50:00,596,75.33,USD,electronics,card,BR,mobile,1,1
6228,2026-01-22 14:55:00,657,61.75,USD,electronics,digital_wallet,CO,mobile,1,0
6229,2026-01-22 15:00:00,5,29.34,USD,electronics,bank_transfer,BR,mobile,0,0
6230,2026-01-22 15:05:00,452,72.74,USD,online_services,card,PT,mobile,1,0
6231,2026-01-22 15:10:00,476,116.85,USD,groceries,pix,BR,mobile,1,0
6232,2026-01-22 15:15:00,633,79.85,USD,entertainment,card,CL,desktop,1,0
6233,2026-01-22 15:20:00,152,32.07,USD,online_services,card,CO,tablet,1,0
6234,2026-01-22 15:25:00,160,14.38,USD,groceries,card,BR,desktop,1,0
6235,2026-01-22 15:30:00,763,14.05,USD,travel,pix,BR,mobile,0,0
6236,2026-01-22 15:35:00,674,16.76,USD,travel,card,AR,desktop,1,0
6237,2026-01-22 15:40:00,812,42.82,USD,transport,card,CL,mobile,1,0
6238,2026-01-22 15:45:00,271,55.69,USD,groceries,pix,CO,mobile,1,0
6239,2026-01-22 15:50:00,998,8.05,USD,entertainment,bank_transfer,AR,mobile,1,0
6240,2026-01-22 15:55:00,273,20.01,USD,travel,bank_transfer,BR,desktop,1,1
6241,2026-01-22 16:00:00,651,42.24,USD,utilities,pix,US,mobile,1,0
6242,2026-01-22 16:05:00,163,13.47,USD,groceries,pix,BR,mobile,1,0
6243,2026-01-22 16:10:00,919,51.11,USD,online_services,pix,AR,desktop,0,0
6244,2026-01-22 16:15:00,333,24.35,USD,entertainment,card,US,mobile,1,0
6245,2026-01-22 16:20:00,803,16.06,USD,electronics,pix,US,desktop,1,0
6246,2026-01-22 16:25:00,332,34.93,USD,electronics,card,BR,mobile,1,0
6247,2026-01-22 16:30:00,791,49.02,USD,online_services,bank_transfer,BR,mobile,1,0
6248,2026-01-22 16:35:00,455,14.17,USD,travel,card,CL,mobile,1,0
6249,2026-01-22 16:40:00,63,25.98,USD,travel,card,BR,mobile,1,0
6250,2026-01-22 16:45:00,191,52.86,USD,entertainment,card,CO,mobile,1,0
6251,2026-01-22 16:50:00,684,15.45,USD,transport,bank_transfer,AR,desktop,1,0
6252,2026-01-22 16:55:00,194,6.31,USD,transport,card,BR,mobile,1,0
6253,2026-01-22 17:00:00,276,7.12,USD,utilities,pix,BR,mobile,0,0
6254,2026-01-22 17:05:00,542,21.8,USD,transport,card,CL,mobile,1,0
6255,2026-01-22 17:10:00,254,8.86,USD,groceries,pix,MX,mobile,1,0
6256,2026-01-22 17:15:00,129,23.39,USD,electronics,pix,BR,mobile,1,0
6257,2026-01-22 17:20:00,625,175.03,USD,groceries,digital_wallet,BR,mobile,1,0
6258,2026-01-22 17:25:00,689,8.34,USD,travel,card,BR,mobile,1,0
6259,2026-01-22 17:30:00,734,24.96,USD,entertainment,card,CL,mobile,1,0
6260,2026-01-22 17:35:00,944,279.31,USD,online_services,card,CO,mobile,1,0
6261,2026-01-22 17:40:00,125,49.81,USD,travel,pix,US,mobile,1,0
6262,2026-01-22 17:45:00,427,22.93,USD,transport,bank_transfer,PT,mobile,1,0
6263,2026-01-22 17:50:00,234,28.31,USD,entertainment,card,AR,desktop,1,0
6264,2026-01-22 17:55:00,902,50.87,USD,travel,digital_wallet,US,mobile,1,1
6265,2026-01-22 18:00:00,540,180.51,USD,entertainment,card,BR,mobile,1,0
6266,2026-01-22 18:05:00,99,19.48,USD,online_services,bank_transfer,AR,mobile,1,0
6267,2026-01-22 18:10:00,693,15.52,USD,groceries,pix,AR,mobile,0,0
6268,2026-01-22 18:15:00,43,8.34,USD,entertainment,digital_wallet,CO,mobile,1,0
6269,2026-01-22 18:20:00,275,36.71,USD,utilities,pix,CO,mobile,1,0
6270,2026-01-22 18:25:00,722,8.12,USD,transport,pix,BR,tablet,0,0
6271,2026-01-22 18:30:00,507,20.83,USD,electronics,card,US,tablet,1,0
6272,2026-01-22 18:35:00,762,13.35,USD,electronics,card,US,mobile,1,0
6273,2026-01-22 18:40:00,572,96.94,USD,transport,bank_transfer,US,mobile,1,0
6274,2026-01-22 18:45:00,844,19.92,USD,online_services,card,AR,desktop,1,0
6275,2026-01-22 18:50:00,563,49.25,USD,transport,bank_transfer,PT,tablet,1,0
6276,2026-01-22 18:55:00,57,6.66,USD,electronics,card,MX,mobile,1,0
6277,2026-01-22 19:00:00,72,37.77,USD,travel,card,CL,desktop,0,0
6278,2026-01-22 19:05:00,777,9.94,USD,transport,pix,BR,mobile,1,0
6279,2026-01-22 19:10:00,39,21.64,USD,entertainment,card,MX,mobile,1,0
6280,2026-01-22 19:15:00,377,302.23,USD,travel,pix,CO,mobile,1,0
6281,2026-01-22 19:20:00,17,84.11,USD,restaurants,digital_wallet,AR,mobile,1,0
6282,2026-01-22 19:25:00,304,29.12,USD,restaurants,card,PT,desktop,1,0
6283,2026-01-22 19:30:00,596,811.55,USD,groceries,card,BR,mobile,1,0
6284,2026-01-22 19:35:00,174,13.26,USD,travel,card,CL,mobile,1,0
6285,2026-01-22 19:40:00,467,106.19,USD,utilities,pix,BR,mobile,0,0
6286,2026-01-22 19:45:00,997,7.15,USD,online_services,pix,AR,mobile,1,0
6287,2026-01-22 19:50:00,71,25.95,USD,entertainment,digital_wallet,BR,mobile,0,0
6288,2026-01-22 19:55:00,64,8.6,USD,online_services,card,BR,desktop,0,0
6289,2026-01-22 20:00:00,272,42.83,USD,online_services,card,BR,mobile,0,0
6290,2026-01-22 20:05:00,828,35.02,USD,travel,card,BR,desktop,0,0
6291,2026-01-22 20:10:00,406,24.35,USD,electronics,card,BR,mobile,1,0
6292,2026-01-22 20:15:00,640,98.7,USD,online_services,pix,CO,mobile,1,0
6293,2026-01-22 20:20:00,34,18.78,USD,entertainment,digital_wallet,BR,desktop,0,0
6294,2026-01-22 20:25:00,736,45.92,USD,utilities,card,BR,mobile,0,0
6295,2026-01-22 20:30:00,68,75.23,USD,restaurants,bank_transfer,BR,mobile,0,0
6296,2026-01-22 20:35:00,712,7.51,USD,online_services,pix,BR,mobile,0,0
6297,2026-01-22 20:40:00,148,15.67,USD,electronics,bank_transfer,BR,mobile,0,0
6298,2026-01-22 20:45:00,859,34.95,USD,utilities,bank_transfer,US,mobile,1,0
6299,2026-01-22 20:50:00,297,62.19,USD,electronics,bank_transfer,AR,desktop,0,0
6300,2026-01-22 20:55:00,184,137.17,USD,online_services,card,BR,mobile,0,0
6301,2026-01-22 21:00:00,337,26.69,USD,entertainment,card,AR,mobile,1,0
6302,2026-01-22 21:05:00,1,24.13,USD,restaurants,card,BR,mobile,1,0
6303,2026-01-22 21:10:00,166,13.84,USD,restaurants,card,CO,mobile,0,0
6304,2026-01-22 21:15:00,599,46.06,USD,restaurants,pix,PT,tablet,1,0
6305,2026-01-22 21:20:00,301,24.6,USD,transport,digital_wallet,BR,mobile,1,0
6306,2026-01-22 21:25:00,354,25.18,USD,groceries,pix,BR,mobile,1,0
6307,2026-01-22 21:30:00,808,30.15,USD,travel,card,CL,mobile,0,0
6308,2026-01-22 21:35:00,124,57.49,USD,entertainment,card,BR,mobile,0,0
6309,2026-01-22 21:40:00,396,18.85,USD,entertainment,pix,BR,mobile,0,0
6310,2026-01-22 21:45:00,187,15.3,USD,online_services,card,CL,mobile,1,0
6311,2026-01-22 21:50:00,483,50.99,USD,utilities,card,CL,tablet,0,0
6312,2026-01-22 21:55:00,332,1.61,USD,online_services,card,BR,mobile,1,0
6313,2026-01-22 22:00:00,47,18.11,USD,travel,bank_transfer,MX,desktop,1,0
6314,2026-01-22 22:05:00,71,10.47,USD,utilities,card,BR,tablet,0,0
6315,2026-01-22 22:10:00,853,110.31,USD,utilities,digital_wallet,BR,tablet,1,0
6316,2026-01-22 22:15:00,57,21.31,USD,utilities,pix,CO,mobile,1,0
6317,2026-01-22 22:20:00,783,18.9,USD,electronics,pix,CL,desktop,1,1
6318,2026-01-22 22:25:00,917,31.54,USD,travel,bank_transfer,CL,mobile,1,0
6319,2026-01-22 22:30:00,466,18.26,USD,online_services,bank_transfer,CL,mobile,1,0
6320,2026-01-22 22:35:00,313,22.14,USD,electronics,card,CL,mobile,1,0
6321,2026-01-22 22:40:00,777,36.49,USD,travel,card,US,mobile,1,0
6322,2026-01-22 22:45:00,983,21.71,USD,entertainment,card,AR,mobile,1,0
6323,2026-01-22 22:50:00,121,21.56,USD,restaurants,card,BR,mobile,1,0
6324,2026-01-22 22:55:00,965,12.06,USD,groceries,card,CO,mobile,1,0
6325,2026-01-22 23:00:00,944,10.45,USD,entertainment,pix,BR,mobile,0,0
6326,2026-01-22 23:05:00,143,35.19,USD,utilities,card,CO,desktop,1,0
6327,2026-01-22 23:10:00,55,45.0,USD,travel,digital_wallet,BR,mobile,0,0
6328,2026-01-22 23:15:00,715,7.94,USD,entertainment,bank_transfer,AR,mobile,1,0
6329,2026-01-22 23:20:00,78,70.81,USD,groceries,pix,CO,mobile,1,0
6330,2026-01-22 23:25:00,601,71.1,USD,restaurants,pix,CL,mobile,1,0
6331,2026-01-22 23:30:00,65,87.77,USD,entertainment,card,BR,mobile,0,0
6332,2026-01-22 23:35:00,691,44.7,USD,entertainment,card,BR,mobile,0,0
6333,2026-01-22 23:40:00,232,62.62,USD,restaurants,card,MX,desktop,1,0
6334,2026-01-22 23:45:00,97,294.43,USD,travel,digital_wallet,PT,desktop,1,0
6335,2026-01-22 23:50:00,67,24.5,USD,groceries,card,AR,mobile,1,0
6336,2026-01-22 23:55:00,189,11.64,USD,utilities,card,BR,mobile,0,0
6337,2026-01-23 00:00:00,541,7.14,USD,groceries,bank_transfer,BR,tablet,1,0
6338,2026-01-23 00:05:00,77,191.65,USD,utilities,card,AR,mobile,0,0
6339,2026-01-23 00:10:00,803,194.18,USD,restaurants,digital_wallet,BR,mobile,0,0
6340,2026-01-23 00:15:00,605,13.14,USD,transport,digital_wallet,US,mobile,1,0
6341,2026-01-23 00:20:00,298,16.0,USD,online_services,card,AR,mobile,1,0
6342,2026-01-23 00:25:00,987,23.95,USD,utilities,pix,BR,tablet,0,0
6343,2026-01-23 00:30:00,659,112.65,USD,transport,card,BR,desktop,0,0
6344,2026-01-23 00:35:00,672,9.14,USD,restaurants,card,BR,desktop,1,0
6345,2026-01-23 00:40:00,174,4.63,USD,groceries,bank_transfer,AR,mobile,0,0
6346,2026-01-23 00:45:00,711,289.31,USD,electronics,card,AR,desktop,1,0
6347,2026-01-23 00:50:00,560,45.26,USD,travel,digital_wallet,BR,mobile,1,0
6348,2026-01-23 00:55:00,985,52.17,USD,electronics,digital_wallet,CL,mobile,1,0
6349,2026-01-23 01:00:00,478,26.97,USD,online_services,pix,BR,mobile,0,0
6350,2026-01-23 01:05:00,679,52.76,USD,utilities,card,AR,desktop,1,0
6351,2026-01-23 01:10:00,342,7.28,USD,transport,card,US,mobile,1,0
6352,2026-01-23 01:15:00,41,14.28,USD,online_services,card,BR,mobile,1,0
6353,2026-01-23 01:20:00,128,36.79,USD,electronics,card,BR,mobile,0,0
6354,2026-01-23 01:25:00,868,3.42,USD,groceries,card,US,mobile,1,1
6355,2026-01-23 01:30:00,739,24.47,USD,utilities,card,BR,mobile,1,0
6356,2026-01-23 01:35:00,365,23.01,USD,entertainment,pix,BR,mobile,1,0
6357,2026-01-23 01:40:00,698,24.47,USD,transport,card,MX,mobile,1,0
6358,2026-01-23 01:45:00,5,19.09,USD,online_services,card,AR,mobile,1,0
6359,2026-01-23 01:50:00,38,12.23,USD,online_services,pix,US,mobile,1,0
6360,2026-01-23 01:55:00,508,5.35,USD,online_services,card,AR,mobile,1,0
6361,2026-01-23 02:00:00,625,38.27,USD,online_services,card,AR,mobile,1,0
6362,2026-01-23 02:05:00,938,24.53,USD,transport,card,BR,desktop,1,0
6363,2026-01-23 02:10:00,760,8.37,USD,travel,card,BR,desktop,1,0
6364,2026-01-23 02:15:00,258,35.25,USD,restaurants,card,AR,mobile,0,0
6365,2026-01-23 02:20:00,816,24.66,USD,entertainment,card,BR,mobile,0,0
6366,2026-01-23 02:25:00,492,20.88,USD,electronics,pix,AR,mobile,1,0
6367,2026-01-23 02:30:00,827,3.83,USD,online_services,card,BR,desktop,0,0
6368,2026-01-23 02:35:00,174,65.55,USD,online_services,card,BR,mobile,1,0
6369,2026-01-23 02:40:00,27,9.65,USD,transport,pix,AR,mobile,1,0
6370,2026-01-23 02:45:00,58,35.28,USD,transport,pix,CL,mobile,0,0
6371,2026-01-23 02:50:00,991,14.76,USD,groceries,card,BR,desktop,1,0
6372,2026-01-23 02:55:00,81,22.45,USD,travel,digital_wallet,CO,mobile,1,0
6373,2026-01-23 03:00:00,940,104.83,USD,electronics,bank_transfer,BR,mobile,0,1
6374,2026-01-23 03:05:00,728,56.35,USD,online_services,pix,BR,mobile,1,0
6375,2026-01-23 03:10:00,147,102.52,USD,utilities,card,US,desktop,1,0
6376,2026-01-23 03:15:00,865,46.08,USD,electronics,card,US,mobile,1,0
6377,2026-01-23 03:20:00,145,49.21,USD,travel,card,BR,mobile,0,0
6378,2026-01-23 03:25:00,144,5.58,USD,entertainment,pix,BR,mobile,0,0
6379,2026-01-23 03:30:00,576,24.11,USD,online_services,digital_wallet,US,mobile,1,0
6380,2026-01-23 03:35:00,289,26.45,USD,online_services,digital_wallet,AR,mobile,1,0
6381,2026-01-23 03:40:00,291,112.58,USD,electronics,card,BR,mobile,1,0
6382,2026-01-23 03:45:00,196,19.96,USD,transport,digital_wallet,BR,mobile,1,0
6383,2026-01-23 03:50:00,608,43.16,USD,entertainment,bank_transfer,BR,tablet,1,0
6384,2026-01-23 03:55:00,27,41.5,USD,transport,pix,MX,mobile,1,0
6385,2026-01-23 04:00:00,246,105.39,USD,restaurants,digital_wallet,CL,mobile,1,0
6386,2026-01-23 04:05:00,554,28.97,USD,transport,card,BR,desktop,1,0
6387,2026-01-23 04:10:00,487,75.78,USD,transport,card,BR,mobile,1,0
6388,2026-01-23 04:15:00,700,6.02,USD,travel,bank_transfer,BR,mobile,0,0
6389,2026-01-23 04:20:00,217,6.59,USD,entertainment,card,CO,mobile,1,0
6390,2026-01-23 04:25:00,648,3.38,USD,restaurants,pix,US,mobile,1,0
6391,2026-01-23 04:30:00,760,72.67,USD,groceries,bank_transfer,AR,mobile,0,0
6392,2026-01-23 04:35:00,389,64.95,USD,restaurants,bank_transfer,CO,mobile,1,0
6393,2026-01-23 04:40:00,257,81.19,USD,online_services,card,BR,mobile,0,0
6394,2026-01-23 04:45:00,556,16.82,USD,transport,pix,AR,desktop,0,0
6395,2026-01-23 04:50:00,579,18.85,USD,travel,card,BR,mobile,1,0
6396,2026-01-23 04:55:00,95,29.34,USD,travel,bank_transfer,BR,mobile,0,0
6397,2026-01-23 05:00:00,566,140.29,USD,transport,pix,AR,mobile,1,0
6398,2026-01-23 05:05:00,155,180.16,USD,utilities,pix,MX,tablet,1,0
6399,2026-01-23 05:10:00,569,73.24,USD,groceries,bank_transfer,BR,mobile,1,0
6400,2026-01-23 05:15:00,932,46.11,USD,travel,pix,AR,mobile,0,0
6401,2026-01-23 05:20:00,538,125.89,USD,electronics,pix,US,mobile,1,0
6402,2026-01-23 05:25:00,762,25.64,USD,utilities,pix,MX,mobile,1,0
6403,2026-01-23 05:30:00,310,22.4,USD,restaurants,pix,AR,desktop,1,0
6404,2026-01-23 05:35:00,923,29.11,USD,online_services,pix,BR,mobile,1,0
6405,2026-01-23 05:40:00,813,12.44,USD,utilities,bank_transfer,MX,mobile,1,0
6406,2026-01-23 05:45:00,917,27.8,USD,entertainment,card,BR,mobile,1,0
6407,2026-01-23 05:50:00,742,10.83,USD,electronics,card,BR,mobile,1,0
6408,2026-01-23 05:55:00,650,92.3,USD,entertainment,card,BR,mobile,0,0
6409,2026-01-23 06:00:00,526,57.04,USD,restaurants,card,AR,mobile,0,0
6410,2026-01-23 06:05:00,929,138.32,USD,groceries,bank_transfer,CL,mobile,1,0
6411,2026-01-23 06:10:00,849,6.49,USD,entertainment,pix,MX,mobile,1,0
6412,2026-01-23 06:15:00,417,221.78,USD,electronics,card,AR,mobile,1,0
6413,2026-01-23 06:20:00,86,6.87,USD,transport,pix,PT,mobile,1,0
6414,2026-01-23 06:25:00,4,9.99,USD,transport,card,AR,desktop,1,0
6415,2026-01-23 06:30:00,234,17.8,USD,travel,pix,CL,tablet,1,0
6416,2026-01-23 06:35:00,63,122.45,USD,travel,card,BR,desktop,1,0
6417,2026-01-23 06:40:00,212,41.5,USD,entertainment,card,BR,mobile,0,0
6418,2026-01-23 06:45:00,110,25.95,USD,online_services,card,AR,mobile,0,0
6419,2026-01-23 06:50:00,982,14.99,USD,utilities,card,CO,mobile,1,0
6420,2026-01-23 06:55:00,96,8.37,USD,transport,pix,BR,mobile,0,0
6421,2026-01-23 07:00:00,627,102.78,USD,restaurants,pix,AR,desktop,1,0
6422,2026-01-23 07:05:00,352,73.6,USD,restaurants,card,BR,mobile,1,0
6423,2026-01-23 07:10:00,175,128.05,USD,travel,pix,BR,mobile,0,0
6424,2026-01-23 07:15:00,702,49.25,USD,utilities,pix,BR,mobile,0,0
6425,2026-01-23 07:20:00,971,2.36,USD,transport,bank_transfer,BR,desktop,1,0
6426,2026-01-23 07:25:00,791,9.54,USD,online_services,card,BR,mobile,1,0
6427,2026-01-23 07:30:00,976,52.71,USD,electronics,pix,US,desktop,1,0
6428,2026-01-23 07:35:00,591,22.88,USD,utilities,pix,MX,desktop,1,0
6429,2026-01-23 07:40:00,674,18.94,USD,transport,pix,BR,mobile,1,0
6430,2026-01-23 07:45:00,147,10.99,USD,restaurants,card,BR,desktop,1,0
6431,2026-01-23 07:50:00,853,85.42,USD,travel,card,AR,mobile,1,0
6432,2026-01-23 07:55:00,748,52.26,USD,travel,card,BR,mobile,1,0
6433,2026-01-23 08:00:00,255,54.66,USD,electronics,bank_transfer,MX,mobile,1,0
6434,2026-01-23 08:05:00,355,17.57,USD,electronics,pix,AR,desktop,1,0
6435,2026-01-23 08:10:00,611,39.5,USD,entertainment,pix,US,mobile,1,0
6436,2026-01-23 08:15:00,13,8.69,USD,entertainment,pix,BR,mobile,0,0
6437,2026-01-23 08:20:00,818,29.08,USD,restaurants,card,PT,mobile,1,0
6438,2026-01-23 08:25:00,281,2.64,USD,entertainment,card,CO,mobile,1,0
6439,2026-01-23 08:30:00,75,6.9,USD,transport,pix,CO,mobile,1,0
6440,2026-01-23 08:35:00,331,23.99,USD,utilities,card,US,mobile,1,0
6441,2026-01-23 08:40:00,836,356.07,USD,electronics,digital_wallet,AR,mobile,1,0
6442,2026-01-23 08:45:00,275,5.47,USD,restaurants,card,BR,mobile,1,0
6443,2026-01-23 08:50:00,540,9.55,USD,restaurants,pix,AR,mobile,1,0
6444,2026-01-23 08:55:00,812,41.13,USD,online_services,card,MX,mobile,1,1
6445,2026-01-23 09:00:00,34,194.3,USD,entertainment,bank_transfer,US,mobile,1,0
6446,2026-01-23 09:05:00,760,40.54,USD,restaurants,bank_transfer,AR,desktop,0,0
6447,2026-01-23 09:10:00,289,66.83,USD,travel,card,CO,mobile,1,0
6448,2026-01-23 09:15:00,696,23.63,USD,groceries,pix,BR,mobile,1,0
6449,2026-01-23 09:20:00,189,19.87,USD,utilities,digital_wallet,BR,desktop,0,0
6450,2026-01-23 09:25:00,140,35.95,USD,utilities,pix,AR,mobile,0,0
6451,2026-01-23 09:30:00,789,17.15,USD,utilities,card,BR,mobile,0,0
6452,2026-01-23 09:35:00,808,68.32,USD,electronics,bank_transfer,BR,mobile,1,0
6453,2026-01-23 09:40:00,982,6.64,USD,restaurants,card,CO,mobile,1,0
6454,2026-01-23 09:45:00,678,80.64,USD,electronics,card,AR,mobile,0,0
6455,2026-01-23 09:50:00,466,34.44,USD,travel,bank_transfer,AR,desktop,0,0
6456,2026-01-23 09:55:00,195,26.72,USD,transport,digital_wallet,BR,mobile,0,0
6457,2026-01-23 10:00:00,296,6.4,USD,electronics,card,BR,mobile,0,0
6458,2026-01-23 10:05:00,649,12.43,USD,groceries,card,CL,mobile,1,0
6459,2026-01-23 10:10:00,347,109.8,USD,travel,card,US,mobile,1,0
6460,2026-01-23 10:15:00,484,26.88,USD,restaurants,bank_transfer,BR,mobile,0,0
6461,2026-01-23 10:20:00,169,43.75,USD,utilities,bank_transfer,MX,desktop,1,0
6462,2026-01-23 10:25:00,440,13.74,USD,utilities,digital_wallet,MX,mobile,1,0
6463,2026-01-23 10:30:00,238,32.17,USD,travel,card,MX,mobile,1,0
6464,2026-01-23 10:35:00,113,8.4,USD,restaurants,card,AR,mobile,1,0
6465,2026-01-23 10:40:00,132,36.59,USD,entertainment,pix,BR,mobile,1,0
6466,2026-01-23 10:45:00,519,47.97,USD,online_services,card,CO,mobile,1,0
6467,2026-01-23 10:50:00,367,45.63,USD,entertainment,card,AR,mobile,1,0
6468,2026-01-23 10:55:00,100,13.42,USD,utilities,card,BR,mobile,0,0
6469,2026-01-23 11:00:00,515,23.52,USD,online_services,pix,BR,mobile,0,0
6470,2026-01-23 11:05:00,165,56.67,USD,utilities,pix,AR,mobile,1,0
6471,2026-01-23 11:10:00,16,26.8,USD,restaurants,bank_transfer,AR,mobile,1,0
6472,2026-01-23 11:15:00,133,24.85,USD,utilities,card,US,mobile,1,0
6473,2026-01-23 11:20:00,449,222.18,USD,utilities,bank_transfer,BR,mobile,1,0
6474,2026-01-23 11:25:00,955,12.79,USD,entertainment,pix,BR,mobile,0,0
6475,2026-01-23 11:30:00,242,97.56,USD,restaurants,card,PT,mobile,1,0
6476,2026-01-23 11:35:00,285,10.44,USD,electronics,pix,BR,mobile,1,0
